time,{Haptics}.HapticsInstance.output_hapticfeedback_x_to_middleware,{Haptics}.HapticsInstance.output_hapticfeedback_y_to_middleware,{Haptics}.HapticsInstance.output_hapticfeedback_z_to_middleware,{Haptics}.HapticsInstance.output_user_pos_x_to_middleware,{Haptics}.HapticsInstance.output_user_pos_y_to_middleware,{Haptics}.HapticsInstance.output_user_pos_z_to_middleware,{Haptics}.HapticsInstance.output_op_pos_x_to_middleware,{Haptics}.HapticsInstance.output_op_pos_y_to_middleware,{Haptics}.HapticsInstance.output_op_pos_z_to_middleware,{RabbitMQ}.RabbitMQInstances.output_user_pos_x_to_op,{RabbitMQ}.RabbitMQInstances.output_user_pos_y_to_op,{RabbitMQ}.RabbitMQInstances.output_user_pos_z_to_op,{OptimalPath}.OptimalPathInstance.output_user_pos_x_to_haptics,{OptimalPath}.OptimalPathInstance.output_user_pos_y_to_haptics,{OptimalPath}.OptimalPathInstance.output_user_pos_z_to_haptics,{OptimalPath}.OptimalPathInstance.output_op_pos_x_to_haptics,{OptimalPath}.OptimalPathInstance.output_op_pos_y_to_haptics,{OptimalPath}.OptimalPathInstance.output_op_pos_z_to_haptics,{OptimalPath}.OptimalPathInstance.output_errorscore_to_haptics
1.7000000000000004,0.005353806994435896,0.004205007229953215,0.0032245067971389155,-1.020902,11.855875,-5.918849,-0.7615429,12.0595818,-5.76264143,-1.3343208,11.589547,-5.9939847,-1.2605464,11.653585,-6.0205774,-1.0316745,11.852211,-5.9295845,0.1728302666666668
1.8000000000000005,0.003955599150950668,0.0034328584546933507,0.0015726327171773314,-1.2605464,11.653585,-6.0205774,-1.0316745,11.852211,-5.9295845,-1.4532613,11.381111,-6.020938,-1.3343208,11.589547,-5.9939847,-1.2682128,11.6644163,-6.02468634,0.03675855333333337
1.9000000000000006,0.0,0.0,-0.0,-1.3343208,11.589547,-5.9939847,-1.2682128,11.6644163,-6.02468634,-1.4932926,11.085143,-5.9338083,-1.4532613,11.381111,-6.020938,-1.385726,11.53885,-6.04509354,0.06703958666666636
2.0000000000000004,0.0,0.0,-0.0,-1.4532613,11.381111,-6.020938,-1.385726,11.53885,-6.04509354,-1.4889835,11.009061,-5.900394,-1.4932926,11.085143,-5.9338083,-1.466313,11.37105,-6.032278,0.07147230000000022
2.1000000000000005,0.0,0.0,-0.0,-1.4932926,11.085143,-5.9338083,-1.466313,11.37105,-6.032278,-1.4889835,11.009061,-5.900394,-1.4889835,11.009061,-5.900394,-1.47298145,11.1066036,-5.911368,0.03419021666666596
2.2000000000000006,0.0,0.0,-0.0,-1.4889835,11.009061,-5.900394,-1.47298145,11.1066036,-5.911368,-1.4346408,10.875845,-5.773306,-1.4889835,11.009061,-5.900394,-1.45552766,11.0430393,-5.86455536,0.03442426000000006
2.3000000000000007,0.0,0.0,0.0,-1.4889835,11.009061,-5.900394,-1.45552766,11.0430393,-5.86455536,-1.2863864,10.830607,-5.567887,-1.4346408,10.875845,-5.773306,-1.3976357,10.91285,-5.736301,0.03700503333333346
2.400000000000001,0.0,0.0,0.0,-1.4346408,10.875845,-5.773306,-1.3976357,10.91285,-5.736301,-1.2267997,10.627966,-5.426361,-1.2863864,10.830607,-5.567887,-1.330242,10.7867517,-5.6117425,0.04385546666666714
2.500000000000001,-0.0,-0.0,-0.0,-1.2863864,10.830607,-5.567887,-1.330242,10.7867517,-5.6117425,-1.2575125,10.396085,-5.3802423,-1.2267997,10.627966,-5.426361,-1.26033175,10.5944338,-5.459893,0.03353208333333383
2.600000000000001,-0.0,-0.0,-0.0,-1.2267997,10.627966,-5.426361,-1.26033175,10.5944338,-5.459893,-1.1846217,10.215083,-5.2316413,-1.2575125,10.396085,-5.3802423,-1.22555017,10.4280472,-5.34828,0.0319622766666671
