time,{Haptics}.HapticsInstance.output_hapticfeedback_x_to_middleware,{Haptics}.HapticsInstance.output_hapticfeedback_y_to_middleware,{Haptics}.HapticsInstance.output_hapticfeedback_z_to_middleware,{Haptics}.HapticsInstance.output_user_pos_x_to_middleware,{Haptics}.HapticsInstance.output_user_pos_y_to_middleware,{Haptics}.HapticsInstance.output_user_pos_z_to_middleware,{Haptics}.HapticsInstance.output_op_pos_x_to_middleware,{Haptics}.HapticsInstance.output_op_pos_y_to_middleware,{Haptics}.HapticsInstance.output_op_pos_z_to_middleware,{Haptics}.HapticsInstance.output_step_to_middleware,{RabbitMQ}.RabbitMQInstances.output_user_pos_x_to_op,{RabbitMQ}.RabbitMQInstances.output_user_pos_y_to_op,{RabbitMQ}.RabbitMQInstances.output_user_pos_z_to_op,{RabbitMQ}.RabbitMQInstances.output_step_to_op,{OptimalPath}.OptimalPathInstance.output_user_pos_x_to_haptics,{OptimalPath}.OptimalPathInstance.output_user_pos_y_to_haptics,{OptimalPath}.OptimalPathInstance.output_user_pos_z_to_haptics,{OptimalPath}.OptimalPathInstance.output_op_pos_x_to_haptics,{OptimalPath}.OptimalPathInstance.output_op_pos_y_to_haptics,{OptimalPath}.OptimalPathInstance.output_op_pos_z_to_haptics,{OptimalPath}.OptimalPathInstance.output_errorscore_to_haptics,{OptimalPath}.OptimalPathInstance.output_step_to_haptics
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.9507184,5.3642755,6.381534,651,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.05,-0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,1.9507184,5.3642755,6.381534,651,1.9507184,5.3642755,6.381534,1.97208834,4.88143539,5.91037273,0.3251237733333334,651
0.45,0.0031265439879181256,-0.07064225931594675,-0.06893357847791655,1.9507184,5.3642755,6.381534,1.97208834,4.88143539,5.91037273,651,1.9507184,5.3642755,6.381534,651,1.9507184,5.3642755,6.381534,1.97208834,4.88143539,5.91037273,0.3251237733333334,651
0.8500000000000001,0.0031265439879181256,-0.07064225931594675,-0.06893357847791655,1.9507184,5.3642755,6.381534,1.97208834,4.88143539,5.91037273,651,1.9507184,5.3642755,6.381534,651,1.9507184,5.3642755,6.381534,1.97208834,4.88143539,5.91037273,0.3251237733333334,651
1.25,0.0031265439879181256,-0.07064225931594675,-0.06893357847791655,1.9507184,5.3642755,6.381534,1.97208834,4.88143539,5.91037273,651,1.9507184,5.3642755,6.381534,651,1.9507184,5.3642755,6.381534,1.97208834,4.88143539,5.91037273,0.3251237733333334,651
1.65,0.0031265439879181256,-0.07064225931594675,-0.06893357847791655,1.9507184,5.3642755,6.381534,1.97208834,4.88143539,5.91037273,651,1.9507184,5.3642755,6.381534,651,1.9507184,5.3642755,6.381534,1.97208834,4.88143539,5.91037273,0.3251237733333334,651
2.05,0.0031265439879181256,-0.07064225931594675,-0.06893357847791655,1.9507184,5.3642755,6.381534,1.97208834,4.88143539,5.91037273,651,1.9507184,5.3642755,6.381534,651,1.9507184,5.3642755,6.381534,1.97208834,4.88143539,5.91037273,0.3251237733333334,651
2.4499999999999997,0.0031265439879181256,-0.07064225931594675,-0.06893357847791655,1.9507184,5.3642755,6.381534,1.97208834,4.88143539,5.91037273,651,1.9507184,5.3642755,6.381534,651,1.9507184,5.3642755,6.381534,1.97208834,4.88143539,5.91037273,0.3251237733333334,651
2.8499999999999996,0.0031265439879181256,-0.07064225931594675,-0.06893357847791655,1.9507184,5.3642755,6.381534,1.97208834,4.88143539,5.91037273,651,1.9507184,5.3642755,6.381534,651,1.9507184,5.3642755,6.381534,1.97208834,4.88143539,5.91037273,0.3251237733333334,651
3.2499999999999996,0.0031265439879181256,-0.07064225931594675,-0.06893357847791655,1.9507184,5.3642755,6.381534,1.97208834,4.88143539,5.91037273,651,1.9507184,5.3642755,6.381534,651,1.9507184,5.3642755,6.381534,1.97208834,4.88143539,5.91037273,0.3251237733333334,651
3.6499999999999995,0.0031265439879181256,-0.07064225931594675,-0.06893357847791655,1.9507184,5.3642755,6.381534,1.97208834,4.88143539,5.91037273,651,1.9507184,5.3642755,6.381534,651,1.9507184,5.3642755,6.381534,1.97208834,4.88143539,5.91037273,0.3251237733333334,651
4.05,0.0031265439879181256,-0.07064225931594675,-0.06893357847791655,1.9507184,5.3642755,6.381534,1.97208834,4.88143539,5.91037273,651,1.9507184,5.3642755,6.381534,651,1.9507184,5.3642755,6.381534,1.97208834,4.88143539,5.91037273,0.3251237733333334,651
4.45,0.0031265439879181256,-0.07064225931594675,-0.06893357847791655,1.9507184,5.3642755,6.381534,1.97208834,4.88143539,5.91037273,651,1.9507184,5.3642755,6.381534,651,1.9507184,5.3642755,6.381534,1.97208834,4.88143539,5.91037273,0.3251237733333334,651
