time,{Haptics}.HapticsInstance.output_hapticfeedback_x_to_middleware,{Haptics}.HapticsInstance.output_hapticfeedback_y_to_middleware,{Haptics}.HapticsInstance.output_hapticfeedback_z_to_middleware,{Haptics}.HapticsInstance.output_user_pos_x_to_middleware,{Haptics}.HapticsInstance.output_user_pos_y_to_middleware,{Haptics}.HapticsInstance.output_user_pos_z_to_middleware,{Haptics}.HapticsInstance.output_op_pos_x_to_middleware,{Haptics}.HapticsInstance.output_op_pos_y_to_middleware,{Haptics}.HapticsInstance.output_op_pos_z_to_middleware,{RabbitMQ}.RabbitMQInstances.output_user_pos_x_to_op,{RabbitMQ}.RabbitMQInstances.output_user_pos_y_to_op,{RabbitMQ}.RabbitMQInstances.output_user_pos_z_to_op,{OptimalPath}.OptimalPathInstance.output_user_pos_x_to_haptics,{OptimalPath}.OptimalPathInstance.output_user_pos_y_to_haptics,{OptimalPath}.OptimalPathInstance.output_user_pos_z_to_haptics,{OptimalPath}.OptimalPathInstance.output_op_pos_x_to_haptics,{OptimalPath}.OptimalPathInstance.output_op_pos_y_to_haptics,{OptimalPath}.OptimalPathInstance.output_op_pos_z_to_haptics,{OptimalPath}.OptimalPathInstance.output_errorscore_to_haptics
4.55,-0.0,-0.0,-0.0,1.2857164,13.028946,-3.453154,1.26704466,13.0102739,-3.47182584,0.8332004,12.621147,-4.283014,1.1115096,12.810143,-3.8560534,1.09089553,12.78953,-3.87666726,0.020613643333333858
5.05,-0.0,-0.0,-0.0,1.1115096,12.810143,-3.8560534,1.09089553,12.78953,-3.87666726,0.64917535,12.597827,-4.519629,0.8332004,12.621147,-4.283014,0.842018366,12.6299648,-4.27419567,0.008818031999999754
5.55,0.0,0.0,0.0,0.8332004,12.621147,-4.283014,0.842018366,12.6299648,-4.27419567,0.27492556,12.48527,-4.892509,0.64917535,12.597827,-4.519629,0.60612905,12.554781,-4.56267548,0.04304626000000026
6.05,-0.0,-0.0,-0.0,0.64917535,12.597827,-4.519629,0.60612905,12.554781,-4.56267548,-0.31502485,12.315585,-5.4073544,0.27492556,12.48527,-4.892509,0.28304562,12.4933891,-4.884389,0.008119720000000127
6.55,0.0,0.0,0.0,0.27492556,12.48527,-4.892509,0.28304562,12.4933891,-4.884389,-0.4306785,12.263608,-5.5017543,-0.31502485,12.315585,-5.4073544,-0.297896266,12.3327141,-5.390226,0.017128694666666593
7.05,0.0,0.0,0.0,-0.31502485,12.315585,-5.4073544,-0.297896266,12.3327141,-5.390226,-0.7977879,12.023336,-5.7988863,-0.4306785,12.263608,-5.5017543,-0.418171167,12.2761154,-5.489247,0.01250734433333367
7.55,0.0,0.0,0.0,-0.4306785,12.263608,-5.5017543,-0.418171167,12.2761154,-5.489247,-1.0645983,11.819287,-5.962508,-0.7977879,12.023336,-5.7988863,-0.7615429,12.0595818,-5.76264143,0.036245223333332945
8.05,0.0,0.0,0.0,-0.7977879,12.023336,-5.7988863,-0.7615429,12.0595818,-5.76264143,-1.2395893,11.69304,-5.9960628,-1.0645983,11.819287,-5.962508,-1.0316745,11.852211,-5.9295845,0.0329237666666673
8.55,0.0,0.0,0.0,-1.0645983,11.819287,-5.962508,-1.0316745,11.852211,-5.9295845,-1.4150778,11.509498,-6.0744452,-1.2395893,11.69304,-5.9960628,-1.2682128,11.6644163,-6.02468634,0.028623580000000242
9.05,-0.0,-0.0,-0.0,-1.2395893,11.69304,-5.9960628,-1.2682128,11.6644163,-6.02468634,-1.4518704,11.385492,-6.0178356,-1.4150778,11.509498,-6.0744452,-1.385726,11.53885,-6.04509354,0.029351820000000178
9.55,0.0,0.0,0.0,-1.4150778,11.509498,-6.0744452,-1.385726,11.53885,-6.04509354,-1.438761,11.140824,-5.877147,-1.4518704,11.385492,-6.0178356,-1.466313,11.37105,-6.032278,0.014442333333333224
10.05,-0.0,-0.0,-0.0,-1.4518704,11.385492,-6.0178356,-1.466313,11.37105,-6.032278,-1.4605262,11.038041,-5.869554,-1.438761,11.140824,-5.877147,-1.47298145,11.1066036,-5.911368,0.034220616666666835
10.55,-0.0,-0.0,-0.0,-1.438761,11.140824,-5.877147,-1.47298145,11.1066036,-5.911368,-1.3674631,10.943023,-5.7061286,-1.4605262,11.038041,-5.869554,-1.45552766,11.0430393,-5.86455536,0.004998493333333798
11.05,0.0,0.0,0.0,-1.4605262,11.038041,-5.869554,-1.45552766,11.0430393,-5.86455536,-1.3016578,10.815336,-5.5831585,-1.3674631,10.943023,-5.7061286,-1.3976357,10.91285,-5.736301,0.030172666666666476
11.55,-0.0,-0.0,-0.0,-1.3674631,10.943023,-5.7061286,-1.3976357,10.91285,-5.736301,-1.2110944,10.643671,-5.410656,-1.3016578,10.815336,-5.5831585,-1.330242,10.7867517,-5.6117425,0.028584166666666633
12.05,-0.0,-0.0,-0.0,-1.3016578,10.815336,-5.5831585,-1.330242,10.7867517,-5.6117425,-1.2472962,10.4063015,-5.370026,-1.2110944,10.643671,-5.410656,-1.26033175,10.5944338,-5.459893,0.049237183333333455
12.55,-0.0,-0.0,-0.0,-1.2110944,10.643671,-5.410656,-1.26033175,10.5944338,-5.459893,-1.1573352,10.24237,-5.204355,-1.2472962,10.4063015,-5.370026,-1.22555017,10.4280472,-5.34828,0.021745910000000517
13.05,0.0,0.0,0.0,-1.2472962,10.4063015,-5.370026,-1.22555017,10.4280472,-5.34828,-1.2049214,9.907254,-5.1866727,-1.1573352,10.24237,-5.204355,-1.19348717,10.2062178,-5.24050665,0.03615194000000047
13.55,-0.0,-0.0,-0.0,-1.1573352,10.24237,-5.204355,-1.19348717,10.2062178,-5.24050665,-1.1808997,9.863417,-5.148328,-1.2049214,9.907254,-5.1866727,-1.17130673,9.940869,-5.153058,0.03361478999999997
14.05,0.0,0.0,0.0,-1.2049214,9.907254,-5.1866727,-1.17130673,9.940869,-5.153058,-1.1682625,9.741994,-5.1016703,-1.1808997,9.863417,-5.148328,-1.16520035,9.879116,-5.13262844,0.015699303333333248
14.55,0.0,0.0,0.0,-1.1808997,9.863417,-5.148328,-1.16520035,9.879116,-5.13262844,-1.1927992,9.601506,-5.071809,-1.1682625,9.741994,-5.1016703,-1.15609586,9.754161,-5.089504,0.012166646666666855
15.05,0.0,0.0,0.0,-1.1682625,9.741994,-5.1016703,-1.15609586,9.754161,-5.089504,-1.1948864,9.56014,-4.9830694,-1.1927992,9.601506,-5.071809,-1.1608429,9.633463,-5.03985262,0.03195656000000054
15.55,0.0,0.0,0.0,-1.1927992,9.601506,-5.071809,-1.1608429,9.633463,-5.03985262,-1.2410457,9.527138,-4.9595375,-1.1948864,9.56014,-4.9830694,-1.2172811,9.53774452,-5.005464,0.02239492666666661
16.05,-0.0,-0.0,-0.0,-1.1948864,9.56014,-4.9830694,-1.2172811,9.53774452,-5.005464,-1.3869507,9.38156,-5.0007596,-1.2410457,9.527138,-4.9595375,-1.27645373,9.49173,-4.99494553,0.03540801999999991
16.55,-0.0,-0.0,-0.0,-1.2410457,9.527138,-4.9595375,-1.27645373,9.49173,-4.99494553,-1.5102129,9.130947,-4.9099536,-1.3869507,9.38156,-5.0007596,-1.35466552,9.413845,-4.96847439,0.032285130000000294
17.05,0.0,0.0,0.0,-1.3869507,9.38156,-5.0007596,-1.35466552,9.413845,-4.96847439,-1.466356,9.121387,-4.814274,-1.5102129,9.130947,-4.9099536,-1.46447289,9.176687,-4.86421347,0.04574004666666583
17.55,0.0,0.0,0.0,-1.5102129,9.130947,-4.9099536,-1.46447289,9.176687,-4.86421347,-1.4484862,8.967006,-4.68187,-1.466356,9.121387,-4.814274,-1.47459388,9.113149,-4.82251167,0.008237849999999844
18.05,-0.0,-0.0,-0.0,-1.466356,9.121387,-4.814274,-1.47459388,9.113149,-4.82251167,-1.3937081,8.78724,-4.4870114,-1.4484862,8.967006,-4.68187,-1.45366585,8.961826,-4.68705,0.005179883333333339
18.55,-0.0,-0.0,-0.0,-1.4484862,8.967006,-4.68187,-1.45366585,8.961826,-4.68705,-1.2574592,8.66896,-4.203307,-1.3937081,8.78724,-4.4870114,-1.3813014,8.799646,-4.47460461,0.012406496666666081
19.05,0.0,0.0,0.0,-1.3937081,8.78724,-4.4870114,-1.3813014,8.799646,-4.47460461,-1.2604086,8.473321,-4.09017,-1.2574592,8.66896,-4.203307,-1.29135334,8.635065,-4.237201,0.03389437999999956
19.55,-0.0,-0.0,-0.0,-1.2574592,8.66896,-4.203307,-1.29135334,8.635065,-4.237201,-1.1340864,8.412547,-3.856382,-1.2604086,8.473321,-4.09017,-1.22921753,8.504512,-4.05897856,0.031191169999999897
20.05,0.0,0.0,0.0,-1.2604086,8.473321,-4.09017,-1.22921753,8.504512,-4.05897856,-1.1385801,8.2738285,-3.7523491,-1.1340864,8.412547,-3.856382,-1.164034,8.3826,-3.88632965,0.029947416666666598
20.55,-0.0,-0.0,-0.0,-1.1340864,8.412547,-3.856382,-1.164034,8.3826,-3.88632965,-1.1926409,8.206142,-3.7829096,-1.1385801,8.2738285,-3.7523491,-1.13291919,8.27948952,-3.74668813,0.005660966666666489
21.05,0.0,0.0,0.0,-1.1385801,8.2738285,-3.7523491,-1.13291919,8.27948952,-3.74668813,-1.2214385,8.15838,-3.747821,-1.1926409,8.206142,-3.7829096,-1.14504981,8.253734,-3.73531842,0.047591423333333584
21.55,0.0,0.0,0.0,-1.1926409,8.206142,-3.7829096,-1.14504981,8.253734,-3.73531842,-1.3361328,8.026785,-3.7865775,-1.2214385,8.15838,-3.747821,-1.21864045,8.161178,-3.745023,0.0027980166666670137
22.05,0.0,0.0,0.0,-1.2214385,8.15838,-3.747821,-1.21864045,8.161178,-3.745023,-1.4515162,7.900953,-3.7873816,-1.3361328,8.026785,-3.7865775,-1.32616663,8.036751,-3.77661133,0.009966113333333452
22.55,0.0,0.0,0.0,-1.3361328,8.026785,-3.7865775,-1.32616663,8.036751,-3.77661133,-1.5745697,7.7363935,-3.8355138,-1.4515162,7.900953,-3.7873816,-1.46816492,7.884304,-3.80403042,0.016648846666666845
23.05,-0.0,-0.0,-0.0,-1.4515162,7.900953,-3.7873816,-1.46816492,7.884304,-3.80403042,-1.552519,7.702081,-3.7239637,-1.5745697,7.7363935,-3.8355138,-1.53400421,7.776959,-3.79494834,0.040565483333333464
23.55,0.0,0.0,0.0,-1.5745697,7.7363935,-3.8355138,-1.53400421,7.776959,-3.79494834,-1.5517898,7.58224,-3.6096578,-1.552519,7.702081,-3.7239637,-1.57869411,7.675906,-3.750139,0.02617513666666656
24.05,-0.0,-0.0,-0.0,-1.552519,7.702081,-3.7239637,-1.57869411,7.675906,-3.750139,-1.6210785,7.481866,-3.6540968,-1.5517898,7.58224,-3.6096578,-1.58659,7.54744,-3.644458,0.03480013333333343
24.55,-0.0,-0.0,-0.0,-1.5517898,7.58224,-3.6096578,-1.58659,7.54744,-3.644458,-1.5471395,7.4523606,-3.4831262,-1.6210785,7.481866,-3.6540968,-1.58342123,7.519523,-3.61643958,0.0376571633333335
25.05,0.0,0.0,0.0,-1.6210785,7.481866,-3.6540968,-1.58342123,7.519523,-3.61643958,-1.5538551,7.3083835,-3.3923554,-1.5471395,7.4523606,-3.4831262,-1.589979,7.409521,-3.52596569,0.042839530000000035
25.55,-0.0,-0.0,-0.0,-1.5471395,7.4523606,-3.4831262,-1.589979,7.409521,-3.52596569,-1.6331003,7.111749,-3.3851323,-1.5538551,7.3083835,-3.3923554,-1.59727371,7.264965,-3.435774,0.04341856999999975
26.05,-0.0,-0.0,-0.0,-1.5538551,7.3083835,-3.3923554,-1.59727371,7.264965,-3.435774,-1.6959587,6.93015,-3.3177443,-1.6331003,7.111749,-3.3851323,-1.6081419,7.136708,-3.360174,0.024958566666666588
26.55,0.0,0.0,0.0,-1.6331003,7.111749,-3.3851323,-1.6081419,7.136708,-3.360174,-1.7247797,6.7555065,-3.164718,-1.6959587,6.93015,-3.3177443,-1.64729321,6.97881556,-3.26907873,0.04866554000000015
27.05,0.0,0.0,0.0,-1.6959587,6.93015,-3.3177443,-1.64729321,6.97881556,-3.26907873,-1.7192539,6.609237,-3.032368,-1.7247797,6.7555065,-3.164718,-1.70998454,6.770302,-3.14992285,0.014795270000000174
27.55,0.0,0.0,0.0,-1.7247797,6.7555065,-3.164718,-1.70998454,6.770302,-3.14992285,-1.8313233,6.505146,-3.044149,-1.7192539,6.609237,-3.032368,-1.72678959,6.60170174,-3.03990364,0.007535530000000031
28.05,-0.0,-0.0,-0.0,-1.7192539,6.609237,-3.032368,-1.72678959,6.60170174,-3.03990364,-1.8125497,6.545872,-2.9493153,-1.8313233,6.505146,-3.044149,-1.79633272,6.54013634,-3.00915837,0.03499051666666656
28.55,0.0,0.0,0.0,-1.8313233,6.505146,-3.044149,-1.79633272,6.54013634,-3.00915837,-1.9328648,6.4059787,-3.0226433,-1.8125497,6.545872,-2.9493153,-1.85709524,6.50132656,-2.99386072,0.04454546666666692
29.05,-0.0,-0.0,-0.0,-1.8125497,6.545872,-2.9493153,-1.85709524,6.50132656,-2.99386072,-1.9065758,6.389362,-2.9525077,-1.9328648,6.4059787,-3.0226433,-1.90009153,6.438752,-2.98987,0.03277328999999988
29.55,0.0,0.0,0.0,-1.9328648,6.4059787,-3.0226433,-1.90009153,6.438752,-2.98987,-2.083567,6.1351347,-3.0620663,-1.9065758,6.389362,-2.9525077,-1.95047069,6.345467,-2.99640274,0.043894976666666675
30.05,-0.0,-0.0,-0.0,-1.9065758,6.389362,-2.9525077,-1.95047069,6.345467,-2.99640274,-2.1040905,6.072844,-3.0543156,-2.083567,6.1351347,-3.0620663,-2.03650951,6.182192,-3.015009,0.047057363333333324
30.55,0.0,0.0,0.0,-2.083567,6.1351347,-3.0620663,-2.03650951,6.182192,-3.015009,-2.1128757,6.0249724,-3.0386992,-2.1040905,6.072844,-3.0543156,-2.06714916,6.10978556,-3.01737428,0.036941406666666676
31.05,0.0,0.0,0.0,-2.1040905,6.072844,-3.0543156,-2.06714916,6.10978556,-3.01737428,-2.1121757,5.9907,-3.0099852,-2.1128757,6.0249724,-3.0386992,-2.08793688,6.0499115,-3.01376033,0.024938929999999953
31.55,0.0,0.0,0.0,-2.1128757,6.0249724,-3.0386992,-2.08793688,6.0499115,-3.01376033,-2.0926049,5.9691043,-2.9637437,-2.1121757,5.9907,-3.0099852,-2.11424947,5.988626,-3.012059,0.002073856666666707
32.05,-0.0,-0.0,-0.0,-2.1121757,5.9907,-3.0099852,-2.11424947,5.988626,-3.012059,-2.1918418,5.8049436,-3.0281515,-2.0926049,5.9691043,-2.9637437,-2.14189172,5.91981745,-3.01303053,0.04928683333333309
32.55,-0.0,-0.0,-0.0,-2.0926049,5.9691043,-2.9637437,-2.14189172,5.91981745,-3.01303053,-2.2461612,5.7351785,-3.054936,-2.1918418,5.8049436,-3.0281515,-2.18509722,5.811688,-3.021407,0.006744493333333601
33.05,0.0,0.0,0.0,-2.1918418,5.8049436,-3.0281515,-2.18509722,5.811688,-3.021407,-2.2612047,5.707718,-3.0438926,-2.2461612,5.7351785,-3.054936,-2.20501375,5.7763257,-3.01378846,0.04114739666666697
33.55,0.0,0.0,0.0,-2.2461612,5.7351785,-3.054936,-2.20501375,5.7763257,-3.01378846,-2.2490177,5.6945,-3.0071702,-2.2612047,5.707718,-3.0438926,-2.22503185,5.743891,-3.00771976,0.03617289666666649
34.05,0.0,0.0,0.0,-2.2612047,5.707718,-3.0438926,-2.22503185,5.743891,-3.00771976,-2.2823122,5.645589,-3.0179915,-2.2490177,5.6945,-3.0071702,-2.24707675,5.6964407,-3.00522923,0.0019408733333334816
34.55,0.0,0.0,0.0,-2.2490177,5.6945,-3.0071702,-2.24707675,5.6964407,-3.00522923,-2.237642,5.66994,-2.943009,-2.2823122,5.645589,-3.0179915,-2.262687,5.665214,-2.99836636,0.019625113333332944
35.05,0.0,0.0,0.0,-2.2823122,5.645589,-3.0179915,-2.262687,5.665214,-2.99836636,-2.2857075,5.578186,-2.9474804,-2.237642,5.66994,-2.943009,-2.28676939,5.620813,-2.99213624,0.04912720999999998
35.55,-0.0,-0.0,-0.0,-2.237642,5.66994,-2.943009,-2.28676939,5.620813,-2.99213624,-2.3168182,5.5277634,-2.9556339,-2.2857075,5.578186,-2.9474804,-2.32193637,5.54195738,-2.98370934,0.03622880999999959
36.05,-0.0,-0.0,-0.0,-2.2857075,5.578186,-2.9474804,-2.32193637,5.54195738,-2.98370934,-2.401503,5.4349093,-3.0076358,-2.3168182,5.5277634,-2.9556339,-2.343769,5.50081253,-2.98258471,0.026950826666666632
36.55,-0.0,-0.0,-0.0,-2.3168182,5.5277634,-2.9556339,-2.343769,5.50081253,-2.98258471,-2.3909042,5.468211,-2.9556596,-2.401503,5.4349093,-3.0076358,-2.35973358,5.476679,-2.96586633,0.04176953000000013
37.05,0.0,0.0,0.0,-2.401503,5.4349093,-3.0076358,-2.35973358,5.476679,-2.96586633,-2.348575,5.5182962,-2.874577,-2.3909042,5.468211,-2.9556596,-2.37333179,5.48578358,-2.93808722,0.017572456666666476
37.55,0.0,0.0,0.0,-2.3909042,5.468211,-2.9556596,-2.37333179,5.48578358,-2.93808722,-2.3688815,5.4116983,-2.8783689,-2.348575,5.5182962,-2.874577,-2.390938,5.475933,-2.91694,0.042363066666666484
38.05,-0.0,-0.0,-0.0,-2.348575,5.5182962,-2.874577,-2.390938,5.475933,-2.91694,-2.41111,5.3474708,-2.9009156,-2.3688815,5.4116983,-2.8783689,-2.4170754,5.36350441,-2.92656279,0.048193893333333605
38.55,-0.0,-0.0,-0.0,-2.3688815,5.4116983,-2.8783689,-2.4170754,5.36350441,-2.92656279,-2.4026341,5.381626,-2.856262,-2.41111,5.3474708,-2.9009156,-2.431731,5.32685,-2.92153668,0.02062096000000002
39.05,-0.0,-0.0,-0.0,-2.41111,5.3474708,-2.9009156,-2.431731,5.32685,-2.92153668,-2.4363503,5.37989,-2.8525326,-2.4026341,5.381626,-2.856262,-2.442578,5.341682,-2.896206,0.03994396666666663
39.55,-0.0,-0.0,-0.0,-2.4026341,5.381626,-2.856262,-2.442578,5.341682,-2.896206,-2.4650466,5.359284,-2.856074,-2.4363503,5.37989,-2.8525326,-2.44676018,5.36948,-2.86294246,0.010409913333333224
40.05,-0.0,-0.0,-0.0,-2.4363503,5.37989,-2.8525326,-2.44676018,5.36948,-2.86294246,-2.427633,5.38454,-2.7921956,-2.4650466,5.359284,-2.856074,-2.45099759,5.373333,-2.842025,0.01404900333333329
40.55,0.0,0.0,0.0,-2.4650466,5.359284,-2.856074,-2.45099759,5.373333,-2.842025,-2.4890952,5.364857,-2.7954912,-2.427633,5.38454,-2.7921956,-2.4590044,5.35316849,-2.823567,0.03137143666666701
41.05,-0.0,-0.0,-0.0,-2.427633,5.38454,-2.7921956,-2.4590044,5.35316849,-2.823567,-2.4600208,5.423577,-2.7351801,-2.4890952,5.364857,-2.7954912,-2.46743822,5.386514,-2.77383423,0.021656983333333546
41.55,0.0,0.0,0.0,-2.4890952,5.364857,-2.7954912,-2.46743822,5.386514,-2.77383423,-2.4220414,5.479914,-2.6736763,-2.4600208,5.423577,-2.7351801,-2.467779,5.41581869,-2.74293828,0.007758229999999866
42.05,-0.0,-0.0,-0.0,-2.4600208,5.423577,-2.7351801,-2.467779,5.41581869,-2.74293828,-2.489077,5.40831,-2.7174466,-2.4220414,5.479914,-2.6736763,-2.469328,5.43262768,-2.72096276,0.04728646000000003
42.55,-0.0,-0.0,-0.0,-2.4220414,5.479914,-2.6736763,-2.469328,5.43262768,-2.72096276,-2.5062385,5.3932257,-2.707976,-2.489077,5.40831,-2.7174466,-2.47557449,5.42181253,-2.703944,0.013502546666666948
43.05,0.0,0.0,0.0,-2.489077,5.40831,-2.7174466,-2.47557449,5.42181253,-2.703944,-2.4847744,5.466826,-2.62342,-2.5062385,5.3932257,-2.707976,-2.48409057,5.415374,-2.68582821,0.022148006666666237
43.55,0.0,0.0,0.0,-2.5062385,5.3932257,-2.707976,-2.48409057,5.415374,-2.68582821,-2.5417964,5.4285517,-2.646017,-2.4847744,5.466826,-2.62342,-2.49519348,5.45640659,-2.63383913,0.010419206666666772
44.05,-0.0,-0.0,-0.0,-2.4847744,5.466826,-2.62342,-2.49519348,5.45640659,-2.63383913,-2.5420327,5.429668,-2.615122,-2.5417964,5.4285517,-2.646017,-2.501785,5.468563,-2.60600567,0.04001134333333326
44.55,0.0,0.0,0.0,-2.5417964,5.4285517,-2.646017,-2.501785,5.468563,-2.60600567,-2.5354722,5.4201055,-2.578975,-2.5420327,5.429668,-2.615122,-2.511489,5.46021175,-2.58457828,0.030543723333333144
45.05,0.0,0.0,0.0,-2.5420327,5.429668,-2.615122,-2.511489,5.46021175,-2.58457828,-2.505444,5.4327602,-2.5274284,-2.5354722,5.4201055,-2.578975,-2.52373552,5.43184233,-2.56723833,0.011736726666666808
45.55,0.0,0.0,0.0,-2.5354722,5.4201055,-2.578975,-2.52373552,5.43184233,-2.56723833,-2.5356238,5.410925,-2.5211644,-2.505444,5.4327602,-2.5274284,-2.536652,5.401552,-2.55863643,0.031208076666666845
46.05,-0.0,-0.0,-0.0,-2.505444,5.4327602,-2.5274284,-2.536652,5.401552,-2.55863643,-2.585044,5.405203,-2.492515,-2.5356238,5.410925,-2.5211644,-2.55182147,5.394727,-2.537362,0.016197756666666525
46.55,-0.0,-0.0,-0.0,-2.5356238,5.410925,-2.5211644,-2.55182147,5.394727,-2.537362,-2.5325456,5.4562635,-2.4093192,-2.585044,5.405203,-2.492515,-2.56296349,5.42728329,-2.47043467,0.022080376666666773
47.05,0.0,0.0,0.0,-2.585044,5.405203,-2.492515,-2.56296349,5.42728329,-2.47043467,-2.572573,5.3986793,-2.4222631,-2.5325456,5.4562635,-2.4093192,-2.56893659,5.41987228,-2.44571018,0.03639106333333316
47.55,-0.0,-0.0,-0.0,-2.5325456,5.4562635,-2.4093192,-2.56893659,5.41987228,-2.44571018,-2.614468,5.3234115,-2.439061,-2.572573,5.3986793,-2.4222631,-2.57992649,5.391326,-2.42961669,0.007353460000000034
48.05,-0.0,-0.0,-0.0,-2.572573,5.3986793,-2.4222631,-2.57992649,5.391326,-2.42961669,-2.5845602,5.3301244,-2.3785505,-2.614468,5.3234115,-2.439061,-2.59539461,5.342485,-2.41998744,0.019073483333333474
48.55,0.0,0.0,0.0,-2.614468,5.3234115,-2.439061,-2.59539461,5.342485,-2.41998744,-2.6663043,5.250384,-2.3997433,-2.5845602,5.3301244,-2.3785505,-2.616258,5.29842663,-2.41024828,0.03169778333333362
49.05,-0.0,-0.0,-0.0,-2.5845602,5.3301244,-2.3785505,-2.616258,5.29842663,-2.41024828,-2.677689,5.2439294,-2.3736775,-2.6663043,5.250384,-2.3997433,-2.63891459,5.27777338,-2.37235355,0.027389613333333045
49.55,0.0,0.0,0.0,-2.6663043,5.250384,-2.3997433,-2.63891459,5.27777338,-2.37235355,-2.64623,5.2670074,-2.3079872,-2.677689,5.2439294,-2.3736775,-2.65136743,5.27025127,-2.34735584,0.026321699999999854
50.05,0.0,0.0,0.0,-2.677689,5.2439294,-2.3736775,-2.65136743,5.27025127,-2.34735584,-2.684562,5.208051,-2.320053,-2.64623,5.2670074,-2.3079872,-2.66936016,5.243877,-2.33111739,0.023130249999999908
50.55,-0.0,-0.0,-0.0,-2.64623,5.2670074,-2.3079872,-2.66936016,5.243877,-2.33111739,-2.7467012,5.113916,-2.3569913,-2.684562,5.208051,-2.320053,-2.69082212,5.201791,-2.32631326,0.006260126666666495
51.05,-0.0,-0.0,-0.0,-2.684562,5.208051,-2.320053,-2.69082212,5.201791,-2.32631326,-2.7135491,5.1211233,-2.282595,-2.7467012,5.113916,-2.3569913,-2.7139957,5.146621,-2.32428575,0.03270535000000008
51.55,0.0,0.0,0.0,-2.7467012,5.113916,-2.3569913,-2.7139957,5.146621,-2.32428575,-2.8005795,5.0401006,-2.297289,-2.7135491,5.1211233,-2.282595,-2.74498963,5.08968258,-2.31403542,0.03144055666666675
52.05,-0.0,-0.0,-0.0,-2.7135491,5.1211233,-2.282595,-2.74498963,5.08968258,-2.31403542,-2.8369994,5.0328197,-2.2823524,-2.8005795,5.0401006,-2.297289,-2.788876,5.051804,-2.2855854,0.011703500000000163
